59,6,287,5,1987,3,17,2,2,44,183934.7,258000,0.7458576,0.4189749,0.1240386,0,0.3591257,0.0326203,0.0652406
60,6,287,6,1987,4,25,2,2,44.25,258213,328000,0.7551988,0.4040773,0.0138452,0,0.5036539,0.0720336,0.0063901
61,6,346,1,1987,1,1,0,2,49,120743.9,126000,0.7301112,0.3569124,0.0317614,0,0.5119422,0.0621149,0.037269
62,6,346,2,1987,2,9,0,2,49.25,114168.8,182000,0.7357371,0.578214,0,0.0455466,0.3762394,0,0
63,6,346,3,1987,3,17,0,2,49.5,203985.8,135000,0.7458576,0.3958265,0.0101968,0.0274039,0.3797952,0.1455983,0.0411793
64,6,346,4,1987,4,25,0,2,49.75,160506,150000,0.7551988,0.4010006,0.0534559,0.0413069,0.5042366,0,0
65,6,346,5,1988,1,1,0,2,50,113558.3,144000,0.7637402,0.5664402,0,0.0995964,0.157226,0.1767374,0
66,6,346,6,1988,2,9,0,2,50.25,157520.3,192000,0.7656838,0.4471425,0.1295706,0,0.4232868,0,0
67,6,358,1,1987,1,1,3,2,42,302113.8,225000,0.7301112,0.4307318,0.0301211,0.0262484,0.278808,0.1322681,0.1018226
68,6,358,2,1987,2,9,2,3,42.25,193964.3,275000,0.7357371,0.3835706,0.0559639,0.0395434,0.461375,0.059547,0
69,6,358,3,1987,3,17,2,3,42.5,211590.4,208200,0.7458576,0.5230342,0.0847865,0.0393213,0.3167316,0,0.0361264
70,6,358,4,1987,4,25,2,3,42.75,214178.8,300000,0.7551988,0.4456976,0.0959012,0.0315624,0.4268388,0,0
71,6,358,5,1988,1,1,2,3,43,231257.6,218000,0.7637402,0.3242445,0.2001232,0.0230479,0.1864527,0.2551051,0.0110267
72,6,358,6,1988,2,9,2,3,43.25,164653.2,287000,0.7656838,0.6426051,0.0773747,0.0600049,0.2145493,0,0.005466
73,6,560,1,1985,1,1,2,2,31,341565.5,450000,0.6282862,0.3292194,0.0287353,0.0249674,0.4914006,0.0996881,0.0259892
74,6,560,2,1985,2,9,2,2,31.25,313564.6,300000,0.641136,0.3594474,0.0207294,0.0101574,0.4830986,0.0995871,0.0269801
75,6,560,3,1985,3,17,2,2,31.5,296616.8,331673,0.6481718,0.4583052,0.0265157,0.0389189,0.4464237,0,0.0298365
76,6,560,4,1985,4,25,2,2,31.75,237899.3,464865,0.6614023,0.3815859,0.0273225,0.0044262,0.5440423,0.0056747,0.0369484
77,6,560,5,1986,1,1,2,2,32,564460.8,330000,0.6863056,0.2394515,0.0145094,0.0063335,0.2711823,0.1082042,0.3603191
78,6,560,6,1986,2,9,2,2,32.25,347102.8,462133,0.6944518,0.2753161,0.1543059,0,0.4367577,0.0521171,0.0815032
79,6,570,1,1985,1,1,3,2,38,300804.5,377250,0.6282862,0.3950938,0.0423531,0.024245,0.303438,0.1191804,0.1156897
80,6,570,2,1985,2,9,3,2,38.25,349546.9,440000,0.641136,0.4259858,0.0489062,0.0082192,0.4118213,0.0357634,0.069304
81,6,570,3,1985,3,17,3,2,38.5,381973.2,524042,0.6481718,0.3234573,0.0309708,0.0234153,0.2997912,0.2360113,0.0863542
82,6,570,4,1985,4,25,3,2,38.75,461182.8,516050,0.6614023,0.3213758,0.0383362,0.0149398,0.3520291,0.1821404,0.0911786
83,6,570,5,1986,1,1,3,2,39,496312.1,538062,0.6863056,0.3201595,0.0374563,0.0218975,0.3232624,0.1032415,0.1939828
84,6,570,6,1986,2,9,3,2,39.25,423064.7,583689,0.6944518,0.2847271,0.0720268,0.0191129,0.3007033,0.1295192,0.1939106
85,6,633,1,1991,3,17,0,5,55,716796.4,675000,0.9534043,0.595921,0,0.0077079,0.1825238,0.2138473,0
86,6,633,2,1991,4,25,0,5,55.25,451294.3,500000,0.9658088,0.7258545,0,0.0122426,0.1256614,0.1362415,0
87,6,633,3,1992,1,1,0,5,55.5,524466.9,500000,0.9917591,0.7953924,0,0.0244153,0.1401803,0.0400121,0
88,6,633,4,1992,2,9,0,5,55.75,510618.1,960000,0.9963274,0.8320367,0,0.0257139,0.1216077,0.0058752,0.0147664
89,6,633,5,1992,3,17,0,5,56,967311.5,720000,1.009761,0.5917463,0,0.0107514,0.3726912,0.0186083,0.0062028
90,6,633,6,1992,4,25,0,5,56.25,634115.6,960000,1.01912,0.752653,0,0.0135922,0.2108095,0.0229453,0
91,6,703,1,1986,2,9,2,2,35,79365.14,200000,0.6944518,0.7977054,0.019656,0.0230958,0.1368629,0.02268,0
92,6,703,2,1986,3,17,2,2,35.25,109743.3,216750,0.7116296,0.5491725,0,0.0177687,0.1009201,0.3321387,0
93,6,703,3,1986,4,25,2,2,35.5,304970.3,220000,0.7192157,0.2541002,0.0155589,0.0042627,0.0424049,0.6836733,0
94,6,703,4,1987,1,1,2,2,35.75,74355.52,165000,0.7301112,0.7762705,0.122385,0.0293724,0.0719721,0,0
95,6,703,5,1987,2,9,2,2,36,91499.16,190000,0.7357371,0.629973,0.0497272,0.0801319,0.1581999,0.081968,0
96,6,703,6,1987,3,17,2,2,36.25,113816.9,190000,0.7458576,0.5876545,0.0342656,0.0188461,0.2182179,0.141016,0
97,6,711,1,1986,2,9,2,2,34,349626.1,240747,0.6944518,0.3921646,0.164347,0.0307872,0.2059804,0.0903108,0.1164101
98,6,711,2,1986,3,17,2,2,34.25,589758.9,271714,0.7116296,0.2386145,0.2794701,0.012322,0.1170764,0.3097876,0.0427293
99,6,711,3,1986,4,25,2,2,34.5,479346.9,374915,0.7192157,0.380307,0.2923561,0.0185774,0.2090926,0.0563266,0.0433402
100,6,711,4,1987,1,1,2,2,34.75,411003.1,328498,0.7301112,0.1361352,0.2886232,0.0085401,0.2380908,0.2565674,0.0720433
101,6,711,5,1987,2,9,2,2,35,418562.2,307000,0.7357371,0.1043883,0.184478,0.0181693,0.5104109,0.0614246,0.121129
102,6,711,6,1987,3,17,2,2,35.25,315380.4,235000,0.7458576,0.2005356,0.2499997,0.0212283,0.2269336,0.2291994,0.0721034
103,6,874,1,1986,2,9,2,3,54,435042.9,430000,0.6944518,0.3526985,0.090244,0.0033169,0.418708,0.1038863,0.0311464
104,6,874,2,1986,3,17,2,3,54.25,290417.6,435000,0.7116296,0.4771749,0.0188005,0.0094003,0.3675659,0.0805736,0.0464848
105,6,874,3,1986,4,25,2,3,54.5,451690.3,464000,0.7192157,0.2719208,0.0909473,0.0046049,0.3878129,0.2344527,0.0102615
106,6,874,4,1987,1,1,2,3,54.75,454471.6,489000,0.7301112,0.3521232,0.0659337,0.0056637,0.3668163,0.0804341,0.129029
107,6,874,5,1987,2,9,2,3,55,318029.8,585000,0.7357371,0.4015725,0.0690816,0,0.329459,0.1792285,0.0206584
108,6,874,6,1987,3,17,2,3,55.25,470033,510000,0.7458576,0.3326937,0.0566981,0,0.5042114,0.0495923,0.0568045
109,6,885,1,1986,2,9,2,2,39,528289.4,420000,0.6944518,0.1441766,0.2004299,0.0187019,0.4300606,0.1048005,0.1018305
110,6,885,2,1986,3,17,2,2,39.25,291874.9,400000,0.7116296,0.237708,0.0933105,0.0131392,0.4143724,0.175236,0.0662338
111,6,885,3,1986,4,25,2,2,39.5,349121.9,600000,0.7192157,0.2419986,0.1275343,0.063674,0.5190591,0.0212676,0.0264664
112,6,885,4,1987,1,1,2,2,39.75,417297.8,506000,0.7301112,0.4208433,0.044237,0.0378818,0.3653765,0.0215673,0.110094
113,6,885,5,1987,2,9,2,2,40,382072,568000,0.7357371,0.4381399,0.0879206,0.0076556,0.3094103,0.1087491,0.0481244
114,6,885,6,1987,3,17,2,2,40.25,605391.6,513000,0.7458576,0.156801,0.2588519,0.0068716,0.2771741,0.2968327,0.0034688
115,6,976,1,1985,1,1,0,5,53,483509.8,228000,0.6282862,0.2832786,0.1000187,0.0137122,0.3738534,0.1020662,0.1270708
116,6,976,2,1985,2,9,0,5,53.25,358252.8,226000,0.641136,0.3072076,0.281226,0.0145149,0.2884829,0.0979755,0.0105931
117,6,976,3,1985,3,17,0,5,53.5,420879.6,212880,0.6481718,0.2368159,0.1079525,0.0306406,0.3605369,0.2223914,0.0416627
118,6,976,4,1985,4,25,0,5,53.75,348231.8,238240,0.6614023,0.2893561,0.3884338,0.020607,0.301603,0,0
119,6,976,5,1986,1,1,0,5,54,547183.3,213000,0.6863056,0.3451805,0.1845049,0.0263952,0.2142249,0.0571289,0.1725656
120,6,976,6,1986,2,9,0,5,54.25,757177.1,216000,0.6944518,0.15368,0.2643688,0.0118466,0.3766359,0.1131175,0.0803511
121,6,1005,1,1988,3,17,2,2,30,197847.3,279000,0.7863785,0.4464808,0.0135357,0.001577,0.3721723,0.1015935,0.0646408
122,6,1005,2,1988,4,25,2,2,30.25,245490.2,320000,0.7953324,0.3117476,0.0195934,0.0031773,0.4438638,0.2158131,0.0058047
123,6,1005,3,1989,1,1,2,2,30.5,168494.9,290583,0.8111486,0.3786703,0.0235319,0.0023146,0.4388019,0,0.1566813
124,6,1005,4,1989,2,9,2,2,30.75,181265,380000,0.8187611,0.3388685,0.1061429,0.0050203,0.4613963,0.0413759,0.0471961
125,6,1005,5,1989,3,17,2,2,31,157596,285000,0.8418123,0.3947119,0.0164979,0.0218597,0.4143568,0.0385479,0.1140258
126,6,1005,6,1989,4,25,2,2,31.25,294168.2,390000,0.8531429,0.5695959,0.0044192,0.0121529,0.2474238,0.116566,0.0498422
127,6,1060,1,1993,3,17,3,2,48,468207.9,600000,1.052411,0.3633108,0.209046,0.048062,0.2808302,0.0844112,0.0143398
128,6,1060,2,1993,4,25,3,2,48.25,716162.4,700000,1.067123,0.3626831,0.2119282,0.0169724,0.215932,0.1725865,0.0198977
129,6,1060,3,1994,1,1,3,2,48.5,718994.7,650000,1.082629,0.4196554,0.157303,0.0344258,0.2454993,0.138944,0.0041725
130,6,1060,4,1994,2,9,3,2,48.75,675840.4,700000,1.090181,0.3061877,0.1276263,0.0399133,0.3323661,0.1369406,0.0569661
131,6,1060,5,1994,3,17,3,2,49,807322.4,600000,1.102662,0.3971227,0.1132819,0.0374386,0.3561605,0.0674452,0.0285512
132,6,1060,6,1994,4,25,3,2,49.25,637958.4,600000,1.11182,0.3001199,0.0997769,0.014142,0.4187874,0.0945203,0.0726536
133,6,1191,1,1985,1,1,1,2,34,356890.1,489000,0.6282862,0.2880187,0.0703018,0.001457,0.4076299,0.1886715,0.0439211
134,6,1191,2,1985,2,9,1,2,34.25,319004.3,400000,0.641136,0.4092296,0.0601904,0,0.4427912,0.0671464,0.0206424
135,6,1191,3,1985,3,17,1,2,34.5,370308.3,420000,0.6481718,0.2078269,0.0500961,0,0.330528,0.4087135,0.0028355
136,6,1191,4,1985,4,25,1,2,34.75,495063,537700,0.6614023,0.1225783,0.3332303,0,0.1980839,0.3226256,0.0234819
137,6,1191,5,1986,1,1,1,2,35,291035.1,529000,0.6863056,0.2790866,0.1065335,0.0075489,0.2198467,0.1037504,0.2832339
138,6,1191,6,1986,2,9,1,2,35.25,189161.9,546000,0.6944518,0.4822378,0.1027427,0,0.3479341,0.0417103,0.0253751
139,6,1214,1,1988,1,1,1,2,33,539601,225000,0.7637402,0.2875847,0,0.1684986,0.1829667,0.0914565,0.2694936
140,6,1214,2,1988,2,9,1,2,33.25,191215.7,250000,0.7656838,0.2161957,0.0067986,0.0270585,0.5743079,0.0156106,0.1600287
141,6,1214,3,1988,3,17,1,2,33.5,233513.1,225000,0.7863785,0.4239933,0.0133611,0.0807235,0.4147694,0.062656,0.0044965
142,6,1214,4,1988,4,25,1,2,33.75,293163.3,401000,0.7953324,0.3480108,0.0206199,0.0206199,0.405062,0.1033554,0.102332
143,6,1214,5,1989,1,1,1,2,34,314818.5,330000,0.8111486,0.280838,0.1152093,0.1108321,0.3555175,0.084239,0.0533641
144,6,1214,6,1989,2,9,1,2,34.25,275207.4,320000,0.8187611,0.2907443,0.2435072,0.0592826,0.3451812,0,0.0612847
145,6,1223,1,1985,1,1,0,2,33,514513.3,365000,0.6282862,0.2330844,0.0427006,0.0400476,0.4828549,0.1548123,0.0465003
146,6,1223,2,1985,2,9,0,2,33.25,823360,306000,0.641136,0.1124016,0.0982863,0.0238413,0.715189,0,0.0502818
